id,format,category,subcategory,difficulty,title,body,code_snippet,code_language,options,correct_answer,hint_1,hint_2,explanation,explanation_code,reference_url,is_active,times_served,times_correct,created_at
2a9fc18e-1968-4797-9171-d6791b17ac76,multiple_choice,javascript,prototype,3,다음 중 프로토타입 체인에 대한 설명으로 올바른 것은?,,null,javascript,"[{""id"":""a"",""text"":""Object.create(null)로 만든 객체는 Object.prototype을 상속한다"",""isCorrect"":false},{""id"":""b"",""text"":""프로토타입 체인의 끝은 항상 Function.prototype이다"",""isCorrect"":false},{""id"":""c"",""text"":""객체에서 프로퍼티를 찾지 못하면 프로토타입 체인을 따라 올라가며 탐색한다"",""isCorrect"":true},{""id"":""d"",""text"":""__proto__와 prototype은 동일한 개념이다"",""isCorrect"":false}]",c,프로퍼티 조회 시 JavaScript 엔진의 동작을 생각해보세요.,객체 자신에 프로퍼티가 없으면 [[Prototype]] 링크를 따라 상위 객체에서 찾습니다.,"JavaScript 엔진은 객체에서 프로퍼티를 조회할 때, 해당 객체에 없으면 [[Prototype]] 내부 슬롯이 가리키는 객체(프로토타입)에서 찾고, 없으면 다시 그 프로토타입의 프로토타입에서 찾는 과정을 null을 만날 때까지 반복합니다. Object.create(null)은 프로토타입이 null인 순수 객체를 생성하고, __proto__는 인스턴스의 프로토타입 링크이고 prototype은 함수의 프로퍼티로 다른 개념입니다.","const obj = { a: 1 };
const child = Object.create(obj);
console.log(child.a); // 1 (프로토타입 체인 탐색)
console.log(child.hasOwnProperty('a')); // false",https://developer.mozilla.org/ko/docs/Web/JavaScript/Inheritance_and_the_prototype_chain,true,0,0,2026-02-23 06:46:09.420627+00
eefbf1ae-303c-4ff5-976d-4315472a36f7,true_false,javascript,async_await,3,참/거짓: async 함수는 항상 Promise를 반환합니다.,,null,javascript,null,true,async 키워드가 붙은 함수의 반환 타입을 생각해보세요.,async 함수 내부에서 일반 값을 return해도 Promise로 감싸져서 반환됩니다.,참입니다. async 함수는 항상 Promise를 반환합니다. 함수 내부에서 일반 값(예: return 42)을 반환하면 Promise.resolve(42)로 자동 래핑됩니다. await 없이 사용해도 동일합니다.,"async function greet() {
  return 'Hello';
}
const result = greet();
console.log(result instanceof Promise); // true
result.then(v => console.log(v)); // 'Hello'",https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Statements/async_function,true,0,0,2026-02-23 06:46:09.420627+00
9a0c20be-0b69-48c9-9ec1-84e42d12317d,multiple_choice,javascript,generators,7,다음 코드의 실행 결과로 올바른 것은?,,"function* gen() {
  const x = yield 1;
  const y = yield x + 2;
  return x + y;
}

const g = gen();
console.log(g.next().value);    // A
console.log(g.next(10).value);  // B
console.log(g.next(20).value);  // C",javascript,"[{""id"":""a"",""text"":""A=1, B=12, C=30"",""isCorrect"":true},{""id"":""b"",""text"":""A=1, B=3, C=undefined"",""isCorrect"":false},{""id"":""c"",""text"":""A=1, B=12, C=undefined"",""isCorrect"":false},{""id"":""d"",""text"":""A=undefined, B=12, C=30"",""isCorrect"":false}]",a,next(value)로 전달한 값이 이전 yield 표현식의 결과가 됩니다.,첫 번째 next()에 전달한 값은 무시됩니다. 두 번째 next(10)은 'const x = yield 1'에서 yield 결과를 10으로 만듭니다.,"제너레이터의 next(value)는 이전 yield 표현식의 값을 결정합니다. g.next() → yield 1 실행, 1 반환(A=1). g.next(10) → x=10, yield x+2=yield 12 실행, 12 반환(B=12). g.next(20) → y=20, return x+y = 10+20 = 30 반환(C=30).","// Step 1: g.next()     → 실행: yield 1          → {value:1, done:false}
// Step 2: g.next(10)  → x=10, yield 10+2=12   → {value:12, done:false}
// Step 3: g.next(20)  → y=20, return 10+20=30 → {value:30, done:true}",https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Global_Objects/Generator,true,0,0,2026-02-23 06:46:09.420627+00
58adc3f7-5713-4333-b1ce-383d29fdcfa7,true_false,javascript,memory_management,7,"참/거짓: WeakMap의 키(key)는 가비지 컬렉션의 대상이 될 수 있어, 키 객체가 다른 참조를 잃으면 엔트리가 자동으로 제거됩니다.",,null,javascript,null,true,WeakMap의 'Weak'이 의미하는 바를 생각해보세요.,WeakMap은 키에 대한 약한 참조(weak reference)만 보유합니다.,"참입니다. WeakMap의 키는 약한 참조(weak reference)로 보유됩니다. 키로 사용된 객체에 대한 다른 강한 참조가 없어지면, 가비지 컬렉터가 해당 객체를 수집하면서 WeakMap의 해당 엔트리도 자동으로 제거됩니다.","let key = { id: 1 };
const wm = new WeakMap();
wm.set(key, 'data');
console.log(wm.has(key)); // true
key = null; // 강한 참조 제거
// GC 실행 후 wm의 엔트리도 제거됨",https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Global_Objects/WeakMap,true,0,0,2026-02-23 06:46:09.420627+00
a64953fd-fc07-4b76-a600-a42aca6b851c,code_output,javascript,proxy,8,다음 Proxy 코드의 출력 결과는?,,"const handler = {
  get(target, key) {
    return key in target ? target[key] : `${key} not found`;
  },
  set(target, key, value) {
    if (typeof value !== 'number') throw new TypeError('Only numbers!');
    target[key] = value * 2;
    return true;
  }
};

const p = new Proxy({}, handler);
p.x = 5;
console.log(p.x);
console.log(p.y);",javascript,"[{""id"":""a"",""text"":""5, undefined"",""isCorrect"":false},{""id"":""b"",""text"":""10, 'y not found'"",""isCorrect"":true},{""id"":""c"",""text"":""5, 'y not found'"",""isCorrect"":false},{""id"":""d"",""text"":""10, undefined"",""isCorrect"":false}]",b,set 트랩에서 value를 변형하고 있음에 주목하세요.,set 트랩에서 target[key] = value * 2로 저장하므로 p.x = 5를 하면 실제로 10이 저장됩니다.,Proxy의 set 트랩에서 target[key] = value * 2를 수행하므로 p.x = 5 이후 실제로 저장된 값은 10입니다. p.x를 읽을 때 get 트랩이 실행되고 target에 'x'가 존재하므로 10을 반환합니다. p.y를 읽을 때 'y'가 target에 없으므로 'y not found'를 반환합니다.,"// p.x = 5 → set 트랩: target.x = 5*2 = 10
// p.x     → get 트랩: 'x' in target → true → target.x = 10
// p.y     → get 트랩: 'y' in target → false → 'y not found'",https://developer.mozilla.org/ko/docs/Web/JavaScript/Reference/Global_Objects/Proxy,true,0,0,2026-02-23 06:46:09.420627+00
d7363671-f950-4536-9637-e11eb7d6265d,true_false,typescript,type_narrowing,2,참/거짓: TypeScript에서 typeof 연산자로 'null'을 검사하면 'null'이 반환됩니다.,,null,typescript,null,false,JavaScript의 typeof null의 결과를 떠올려보세요.,이것은 JavaScript에서 오래된 버그로 알려진 동작입니다.,거짓입니다. typeof null은 'null'이 아니라 'object'를 반환합니다. 이는 JavaScript의 오래된 버그이며 TypeScript도 동일하게 동작합니다. null을 검사하려면 === null 비교를 사용해야 합니다.,"console.log(typeof null);      // 'object' (버그!)
console.log(typeof undefined); // 'undefined'

// null 검사 올바른 방법:
function check(val: string | null) {
  if (val === null) {
    console.log('null!');
  }
}",https://www.typescriptlang.org/docs/handbook/2/narrowing.html,true,0,0,2026-02-23 06:46:09.420627+00
c1dc6bf4-fc69-498d-833b-0d8dae016a93,multiple_choice,typescript,generics,4,다음 TypeScript 코드에서 ReturnType<T>의 결과 타입은?,,"function parse(input: string): { id: number; name: string } {
  return JSON.parse(input);
}

type Result = ReturnType<typeof parse>;",typescript,"[{""id"":""a"",""text"":""string"",""isCorrect"":false},{""id"":""b"",""text"":""{ id: number; name: string }"",""isCorrect"":true},{""id"":""c"",""text"":""typeof parse"",""isCorrect"":false},{""id"":""d"",""text"":""Promise<{ id: number; name: string }>"",""isCorrect"":false}]",b,ReturnType<T>은 함수 타입 T의 반환 타입을 추출합니다.,"typeof parse는 parse 함수의 타입이며, ReturnType은 그 함수 타입의 반환 타입을 추론합니다.","ReturnType<T>은 TypeScript 내장 유틸리티 타입으로, 함수 타입 T의 반환 타입을 추출합니다. typeof parse는 (input: string) => { id: number; name: string } 타입이며, 이 함수의 반환 타입은 { id: number; name: string }입니다.","type ReturnType<T extends (...args: any) => any> =
  T extends (...args: any) => infer R ? R : any;

// typeof parse = (input: string) => { id: number; name: string }
// ReturnType<typeof parse> = { id: number; name: string }",https://www.typescriptlang.org/docs/handbook/utility-types.html#returntypetype,true,0,0,2026-02-23 06:46:09.420627+00
74b06a5e-ac2a-4a52-ba10-4a15191ada70,code_output,typescript,conditional_types,6,다음 TypeScript 코드에서 타입 추론 결과로 올바른 것은?,,"type IsArray<T> = T extends any[] ? 'yes' : 'no';

type A = IsArray<string[]>;
type B = IsArray<string>;
type C = IsArray<never>;",typescript,"[{""id"":""a"",""text"":""A='yes', B='no', C='no'"",""isCorrect"":false},{""id"":""b"",""text"":""A='yes', B='no', C='yes'"",""isCorrect"":false},{""id"":""c"",""text"":""A='yes', B='no', C=never"",""isCorrect"":true},{""id"":""d"",""text"":""A='yes', B='yes', C=never"",""isCorrect"":false}]",c,never 타입에 조건부 타입을 적용하면 어떻게 되는지 생각해보세요.,"never는 빈 유니언 타입으로, 조건부 타입 분배 시 어떤 케이스도 해당하지 않아 결과가 never가 됩니다.","IsArray<string[]>은 'yes', IsArray<string>은 'no'입니다. IsArray<never>는 특수 케이스로, never는 공집합이라 분배 조건부 타입을 적용해도 아무 케이스도 실행되지 않아 결과가 never가 됩니다.","// never를 유니언으로 보면: IsArray<A | B> = IsArray<A> | IsArray<B>
// never는 빈 유니언 = IsArray<never> = never (빈 유니언)
type D = IsArray<string | number>; // 'no' | 'no' = 'no'
type E = IsArray<string[] | number>; // 'yes' | 'no'",https://www.typescriptlang.org/docs/handbook/2/conditional-types.html,true,0,0,2026-02-23 06:46:09.420627+00
b54a2da8-4580-4a8a-a12f-190001c3b465,multiple_choice,typescript,mapped_types,5,다음 TypeScript mapped type 코드에서 Mutable<T> 타입의 역할은?,,"type Mutable<T> = {
  -readonly [K in keyof T]: T[K];
};",typescript,"[{""id"":""a"",""text"":""T의 모든 프로퍼티를 readonly로 만든다"",""isCorrect"":false},{""id"":""b"",""text"":""T의 모든 프로퍼티를 optional로 만든다"",""isCorrect"":false},{""id"":""c"",""text"":""T의 모든 프로퍼티에서 readonly를 제거한다"",""isCorrect"":true},{""id"":""d"",""text"":""T의 모든 프로퍼티를 required로 만든다"",""isCorrect"":false}]",c,매핑 수정자 앞의 -는 해당 수정자를 제거한다는 의미입니다.,"-readonly는 readonly 수정자를 제거하고, -?는 optional(?) 수정자를 제거합니다.",TypeScript 매핑 수정자에서 - 접두사는 해당 수정자를 제거합니다. -readonly [K in keyof T]는 T의 모든 프로퍼티에서 readonly를 제거하여 변경 가능(mutable)하게 만듭니다.,"type ReadonlyPoint = { readonly x: number; readonly y: number };
type Point = Mutable<ReadonlyPoint>;
// Point = { x: number; y: number } (readonly 제거됨)

// 반대: Readonly<T>
type ImmutablePoint = Readonly<Point>;
// { readonly x: number; readonly y: number }",https://www.typescriptlang.org/docs/handbook/2/mapped-types.html#mapping-modifiers,true,0,0,2026-02-23 06:46:09.420627+00
86bfbb70-1aca-41ca-bf01-5fbc5dcc21fa,true_false,typescript,decorators,6,참/거짓: TypeScript의 레거시 데코레이터(experimentalDecorators)는 tsconfig 설정 없이 기본적으로 사용할 수 있습니다.,,null,typescript,null,false,TypeScript에서 레거시 데코레이터를 사용하려면 tsconfig 설정이 필요합니다.,experimentalDecorators: true 옵션이 필요합니다.,"거짓입니다. 레거시 데코레이터(experimentalDecorators)는 tsconfig에서 experimentalDecorators: true를 설정해야 사용할 수 있습니다. TypeScript 5.0부터는 표준 데코레이터가 별도 플래그 없이 지원되지만, 레거시 버전과 동작 방식이 다릅니다.","// tsconfig.json (레거시 방식)
// { ""compilerOptions"": { ""experimentalDecorators"": true } }

// TypeScript 5.0+ (표준 방식 - 별도 플래그 불필요)
function log(target: any, key: string, desc: PropertyDescriptor) {
  // ...
}
class Example {
  @log
  method() {}
}",https://www.typescriptlang.org/docs/handbook/decorators.html,true,0,0,2026-02-23 06:46:09.420627+00
a695516b-e24d-41eb-a911-2838388feec5,multiple_choice,typescript,template_literal_types,7,다음 TypeScript 코드에서 EventName 타입의 값으로 올바른 것은?,,"type Actions = 'click' | 'focus' | 'blur';
type EventName = `on${Capitalize<Actions>}`;",typescript,"[{""id"":""a"",""text"":""'onClick' | 'onFocus' | 'onBlur'"",""isCorrect"":true},{""id"":""b"",""text"":""'on_click' | 'on_focus' | 'on_blur'"",""isCorrect"":false},{""id"":""c"",""text"":""'onCLICK' | 'onFOCUS' | 'onBLUR'"",""isCorrect"":false},{""id"":""d"",""text"":""string"",""isCorrect"":false}]",a,Capitalize<T>는 문자열 타입의 첫 글자를 대문자로 변환합니다.,템플릿 리터럴 타입은 유니언 타입에 분배 적용됩니다.,"Capitalize<'click'>='Click', Capitalize<'focus'>='Focus', Capitalize<'blur'>='Blur'이며, 템플릿 리터럴 `on${Capitalize<Actions>}`는 유니언에 분배 적용되어 'onClick' | 'onFocus' | 'onBlur'가 됩니다.","type Actions = 'click' | 'focus' | 'blur';
type EventName = `on${Capitalize<Actions>}`;
// = 'onClick' | 'onFocus' | 'onBlur'

function on(event: EventName, handler: () => void) {}
on('onClick', () => {}); // OK
on('onclick', () => {}); // Error",https://www.typescriptlang.org/docs/handbook/2/template-literal-types.html,true,0,0,2026-02-23 06:46:09.420627+00
63b82725-e5c0-4e18-92db-a9736a2a1bf5,code_output,typescript,infer,8,다음 TypeScript 코드에서 UnpackPromise<T>의 결과 타입은?,,"type UnpackPromise<T> = T extends Promise<infer U>
  ? UnpackPromise<U>
  : T;

type A = UnpackPromise<Promise<Promise<string>>>;
type B = UnpackPromise<number>;",typescript,"[{""id"":""a"",""text"":""A=Promise<string>, B=number"",""isCorrect"":false},{""id"":""b"",""text"":""A=string, B=number"",""isCorrect"":true},{""id"":""c"",""text"":""A=string, B=never"",""isCorrect"":false},{""id"":""d"",""text"":""A=Promise<string>, B=never"",""isCorrect"":false}]",b,UnpackPromise가 재귀적으로 정의되어 있습니다.,Promise가 중첩되어 있으면 재귀 호출이 계속 일어나 최종적으로 Promise가 아닌 타입이 나올 때까지 풀어냅니다.,"UnpackPromise<Promise<Promise<string>>>: 첫 번째 → U=Promise<string>, 재귀. UnpackPromise<Promise<string>>: → U=string, 재귀. UnpackPromise<string>: string은 Promise 아님 → string 반환. A=string. B=number(Promise 아님).","// UnpackPromise<Promise<Promise<string>>>
// → U=Promise<string>, 재귀
// → UnpackPromise<Promise<string>>
// → U=string, 재귀
// → UnpackPromise<string>
// → string (Promise가 아니므로 그대로 반환)

type C = UnpackPromise<Promise<Promise<Promise<boolean>>>>; // boolean",https://www.typescriptlang.org/docs/handbook/2/conditional-types.html#inferring-within-conditional-types,true,0,0,2026-02-23 06:46:09.420627+00
